,業種1,不等号1,値1,業種2,不等号2,値2,業種3,不等号3,値3,業種4,不等号4,値4,業種5,不等号5,値5,業種6,不等号6,値6
2791,情報・通信業,<=,-0.0543714901295275,電気機器,>,-0.0438082911081843,パルプ・紙,>,-0.0874411197273322,パルプ・紙,>,-0.0516904778307088,精密機器,>,0.0511994721453757,輸送用機器,<=,0.187389086023682
2681,ガラス・土石製品,>,-0.0281086521655595,金属製品,<=,0.0363009343196133,鉱業,>,-0.0424864468782688,海運業,>,0.12382643742244,海運業,>,0.14197853137032,繊維製品,<=,0.0817756102830702
3815,化学,<=,0.0549555650048196,電気機器,>,-0.0658552422337775,その他製品,<=,0.0292817258528221,陸運業,>,-0.0451437815302677,証券・商品先物取引業,<=,0.00431406673797005,繊維製品,<=,-0.057948269339349
1131,その他金融業,>,0.251899456760928,食料品,>,0.087170998964841,機械,<=,0.26384614520079,金属製品,>,0.0405072018911999,鉱業,>,-0.0351710486291481,繊維製品,<=,0.133861589494607
2605,陸運業,>,-0.0744881044260194,陸運業,>,-0.0507163219209152,証券・商品先物取引業,<=,0.220351008436137,輸送用機器,>,0.171240189038653,輸送用機器,<=,0.267554615132435,卸売業,>,-0.134522635726309
1541,情報・通信業,<=,-0.0814502266649401,鉱業,>,-0.0341327442895588,非鉄金属,>,-0.202159516097439,パルプ・紙,<=,0.0519524722011015,海運業,>,0.017716591428397,倉庫・運輸関連業,<=,-0.00528284107410655
1954,空運業,>,-0.124279202557121,機械,<=,0.155138649520905,パルプ・紙,>,-0.0682137489217355,精密機器,<=,0.117837627764927,海運業,<=,0.00304339719886165,サービス業,>,-0.114051529181027
1860,情報・通信業,<=,0.0734984782994642,水産・農林業,>,0.00249395125099125,ガラス・土石製品,<=,0.00243583291464395,非鉄金属,<=,0.232045487936751,陸運業,>,-0.0450850358360329,海運業,<=,0.206118243439987
1998,銀行業,>,-0.252955842015712,その他製品,>,0.071981806853654,パルプ・紙,>,-0.0720324275641858,医薬品,<=,0.129320687815343,証券・商品先物取引業,<=,0.282602105295879,マーケット,>,-3.38
2735,情報・通信業,<=,0.136426470428681,その他金融業,>,0.0940390238795673,機械,<=,0.172879355352248,金属製品,>,0.0141680752101801,その他製品,>,0.0290177352629916,サービス業,>,0.004782661965381
1369,ガラス・土石製品,<=,-0.027517127210709,パルプ・紙,>,-0.0650432213661238,精密機器,<=,0.081221493497557,陸運業,>,-0.0781237066274653,証券・商品先物取引業,>,-0.337986536451854,サービス業,<=,0.0233102056915461
3483,情報・通信業,>,0.0771850388909346,電気機器,>,0.204094802943063,石油・石炭製品,<=,0.351707689570419,海運業,>,0.179708129420848,繊維製品,>,0.144273969240646,,,
1347,化学,<=,-0.0761023671325663,電気・ガス業,>,-0.0187626958255353,パルプ・紙,<=,-0.0650432213661238,パルプ・紙,>,-0.223594216698326,不動産業,<=,-0.1304546245054,海運業,>,-0.282684736139684
824,電気・ガス業,>,-0.102720327520449,食料品,<=,0.0974865491874378,金属製品,>,0.0560318880444825,非鉄金属,<=,0.139974086688772,医薬品,>,-0.00553307613749975,海運業,<=,0.190877188932797
2615,電気・ガス業,>,-0.0684363602895429,ガラス・土石製品,<=,-0.100208144783552,保険業,>,-0.106294741697079,パルプ・紙,<=,-0.0656591099267531,サービス業,<=,-0.0310281596323872,輸送用機器,<=,0.0451423505596679
3089,電気機器,<=,0.149430547324504,水産・農林業,>,-0.0042398320764885,陸運業,>,-0.0684930015552973,小売業,<=,0.116765279628218,輸送用機器,>,0.120909673366724,輸送用機器,>,0.145346316294834
1551,情報・通信業,>,-0.0814502266649401,金属製品,>,0.0289313741990652,その他製品,<=,0.0694519187202233,非鉄金属,>,-0.202159516097439,石油・石炭製品,>,0.0411070902853295,輸送用機器,<=,0.164304129881343
649,非鉄金属,<=,0.225987884011852,陸運業,>,-0.0792322371952062,不動産業,>,-0.262213191054708,証券・商品先物取引業,>,0.0203695555119197,輸送用機器,<=,0.104150136617952,卸売業,>,-0.194977306531367
182,化学,<=,0.21434822806717,情報・通信業,>,0.15504831829953,水産・農林業,>,0.00013868677544885,金属製品,>,0.0244385156611576,不動産業,>,0.142636336453538,輸送用機器,<=,0.216195599600973
677,銀行業,>,-0.290791299500137,パルプ・紙,>,-0.210556019105841,陸運業,>,-0.0858937152443136,陸運業,>,-0.0687003267803919,輸送用機器,<=,0.0876687394911247,繊維製品,<=,-0.0630527553059079
3600,空運業,<=,-0.128469378420745,空運業,>,-0.258482334695207,水産・農林業,<=,0.0490574091249648,水産・農林業,<=,-0.0583247466492385,石油・石炭製品,<=,-0.0010556510426767,陸運業,>,-0.0731364077295067
1764,空運業,<=,0.11535203620017,その他製品,<=,0.0281069497482742,医薬品,<=,-0.00329308515411775,精密機器,<=,-0.0800010358103422,陸運業,>,-0.122930790982578,不動産業,>,-0.216866382591725
534,空運業,<=,-0.132803488348611,食料品,<=,0.0537520929188808,ガラス・土石製品,<=,-0.0259257768906243,石油・石炭製品,>,-0.254540895120605,鉄鋼,>,-0.113407957341039,鉄鋼,<=,0.0286045810770224
1552,情報・通信業,>,-0.0814502266649401,金属製品,>,0.0289313741990652,その他製品,<=,0.0694519187202233,その他製品,<=,0.0198548038688397,非鉄金属,>,-0.202159516097439,輸送用機器,>,0.164304129881343
2399,ガラス・土石製品,>,-0.023795249763366,金属製品,<=,0.0516249868892224,鉱業,>,0.0161566939428461,パルプ・紙,>,0.0639273326778007,医薬品,>,-0.0016646794212926,海運業,<=,0.204420513051917
1466,水産・農林業,<=,-0.0164768641955402,食料品,>,-0.321984574139665,非鉄金属,<=,0.254873080456285,非鉄金属,<=,-0.202055372563597,非鉄金属,<=,-0.235856645535747,不動産業,<=,-0.236459253026915
397,建設業,<=,-0.141485695710273,機械,<=,-0.0973411857824181,その他製品,<=,0.0277150068753727,石油・石炭製品,<=,0.0547655580823393,石油・石炭製品,<=,-0.0768153508375924,倉庫・運輸関連業,>,-0.103299976146633
2290,電気機器,>,0.0804721643941903,非鉄金属,>,0.154944982946261,陸運業,>,-0.0562685546898658,ゴム製品,<=,0.0344946261343756,海運業,<=,0.218455186852306,輸送用機器,>,0.0975121969777186
1147,空運業,>,-0.0611676895647333,電気・ガス業,>,-0.0628463642003197,非鉄金属,<=,-0.20232674639513,パルプ・紙,<=,-0.104298385077766,精密機器,<=,-0.0699926979576691,,,
2497,その他金融業,>,0.0040419555045422,食料品,<=,0.0546756261842947,機械,<=,0.176971501265678,パルプ・紙,>,-0.0874411197273322,海運業,>,0.196396224823859,輸送用機器,<=,0.101218829708718
2817,化学,<=,-0.00306608210004865,機械,<=,0.259597196968277,金属製品,>,0.0556684660737402,非鉄金属,<=,0.0380621605214788,海運業,<=,0.196843495564551,輸送用機器,<=,0.110698760821672
3301,化学,>,-0.0912341962546001,その他製品,<=,0.0725365754822689,非鉄金属,<=,0.22239751169979,パルプ・紙,>,-0.087733599788262,パルプ・紙,>,0.099129195097009,陸運業,>,-0.0778280565790547
1910,建設業,>,0.0129731183203905,その他金融業,>,0.103180359215518,機械,<=,0.168743327568865,金属製品,>,0.0138466956359758,その他製品,>,0.0277150068753727,ゴム製品,<=,0.0569704528725761
2619,ガラス・土石製品,>,-0.100208144783552,パルプ・紙,<=,-0.0656591099267531,不動産業,>,-0.113860043501634,海運業,>,0.0935061579337405,サービス業,<=,-0.0310281596323872,輸送用機器,<=,0.0451423505596679
1990,空運業,>,-0.245807093723585,鉱業,<=,-0.0704948287393933,その他製品,<=,0.071981806853654,パルプ・紙,>,-0.0720324275641858,証券・商品先物取引業,<=,0.282602105295879,輸送用機器,<=,0.110852599250189
1170,電気機器,<=,0.232027415767542,金属製品,>,0.0571149805626944,非鉄金属,<=,0.252257571388508,パルプ・紙,>,-0.104298385077766,石油・石炭製品,<=,0.0934468350303932,ゴム製品,<=,0.0854786592542188
2552,空運業,<=,0.0773200874837808,その他金融業,>,-0.36813500799084,ガラス・土石製品,<=,-0.0371090072797273,鉱業,<=,-0.070763457350058,陸運業,>,-0.0831648901758225,輸送用機器,<=,0.0876305875917389
2352,建設業,>,-0.082505314592252,情報・通信業,<=,0.115447878582776,金属製品,>,0.0563632737366047,その他製品,<=,0.0277150068753727,輸送用機器,<=,0.304980401540965,卸売業,>,-0.0719077557749656
509,電気機器,<=,0.207532908772211,電気・ガス業,>,-0.0971532661232916,ガラス・土石製品,>,0.0778914069629485,その他製品,>,0.0280463950539113,非鉄金属,>,-0.18875747642602,輸送用機器,<=,0.115600490834775
2636,情報・通信業,<=,0.105307287493488,その他金融業,>,-0.361552561384375,ガラス・土石製品,<=,-0.017352502880858,機械,<=,0.210695706108605,パルプ・紙,>,-0.0656591099267531,陸運業,>,-0.0684921352512301
381,化学,>,0.0794178974800252,電気機器,<=,0.232344741856047,金属製品,>,0.0341180629153797,パルプ・紙,>,-0.0734521177131598,医薬品,<=,0.12606649548857,証券・商品先物取引業,<=,0.260163184106901
371,化学,<=,0.0794178974800252,その他製品,>,0.038253973433104,パルプ・紙,>,-0.0734521177131598,鉄鋼,<=,0.357827544616639,輸送用機器,<=,0.093390315806459,卸売業,>,-0.0625451276876271
2595,石油・石炭製品,>,-0.13665854831574,精密機器,>,-0.0357959385367357,陸運業,<=,-0.0744881044260194,海運業,>,0.06728979762597,卸売業,>,-0.134522635726309,,,
1270,空運業,>,-0.128298687205676,銀行業,<=,-0.107059867317684,機械,<=,-0.240223676317524,陸運業,<=,-0.0858518588640824,,,,,,
3346,保険業,>,-0.236785148308516,機械,>,-0.0961845747722315,機械,>,-0.0957803826758575,パルプ・紙,>,-0.106568699968806,精密機器,<=,0.0808111227031444,鉄鋼,<=,-0.111434132345354
896,機械,<=,0.187228752885821,金属製品,>,0.061397083481346,陸運業,>,-0.077697116377325,小売業,>,-0.0640092723100445,証券・商品先物取引業,<=,0.231589605824409,輸送用機器,>,0.170142564422494
3858,空運業,<=,-0.142204249559576,パルプ・紙,<=,-0.0650432213661238,パルプ・紙,>,-0.180269007329652,小売業,>,-0.0339537522033831,,,,,,
2803,化学,<=,0.230973100147199,小売業,<=,0.156547532495735,海運業,>,0.174182202996981,輸送用機器,>,0.187389086023682,,,,,,
2620,パルプ・紙,<=,-0.0656591099267531,鉄鋼,<=,-0.108340560335168,サービス業,>,-0.0310281596323872,輸送用機器,<=,0.0451423505596679,,,,,,
3100,保険業,>,0.113519429523786,陸運業,>,-0.0684930015552973,小売業,>,0.116765279628218,輸送用機器,>,0.120909673366724,繊維製品,>,0.284374974629818,サイズ,<=,0.86
2906,電気・ガス業,>,-0.103051342420333,その他金融業,<=,-0.0433555126933362,その他製品,>,-0.201224324091414,パルプ・紙,<=,-0.0874662962495571,海運業,>,0.137841606799409,卸売業,>,-0.0717034743101523
1831,化学,<=,0.244571707999595,情報・通信業,<=,0.1586720602778,水産・農林業,>,-0.0816009308711291,金属製品,>,0.0562429638913978,非鉄金属,<=,0.261252614824931,陸運業,<=,0.169343910423683
1663,情報・通信業,<=,-0.0792021987620548,水産・農林業,>,-0.0722962664466996,金属製品,>,-0.0166008142858433,パルプ・紙,>,-0.0829432825473058,陸運業,>,-0.0177617272644108,証券・商品先物取引業,<=,0.249330198223668
2578,電気・ガス業,>,-0.200062566011204,機械,<=,-0.0611399294912075,金属製品,<=,-0.036960573604772,鉄鋼,<=,-0.117239049614006,卸売業,<=,-0.134522635726309,倉庫・運輸関連業,<=,-0.103703311368395
3751,情報・通信業,>,-0.0751913283194421,電気機器,>,-0.135115955562469,非鉄金属,>,-0.211729206013184,パルプ・紙,>,-0.0714422389143946,パルプ・紙,>,0.0355873837947059,精密機器,<=,0.0967302626717912
1052,銀行業,>,-0.254944993306352,建設業,>,-0.0023659899040208,ガラス・土石製品,<=,0.325286427766045,その他製品,>,0.0276186164139727,証券・商品先物取引業,>,-0.0238665311879573,輸送用機器,<=,0.101546807213346
3384,食料品,<=,-0.00072885620216005,石油・石炭製品,>,-0.128410265054338,精密機器,>,0.0275303833428467,陸運業,>,-0.0773662091776424,輸送用機器,<=,0.179151565305342,繊維製品,<=,-0.0511544074586916
2240,水産・農林業,>,-0.00316513484887445,食料品,>,0.0006588050925172,食料品,<=,0.0547335071876991,ガラス・土石製品,<=,-0.0287088483749581,非鉄金属,<=,0.268678385380052,パルプ・紙,>,-0.0670753324235441
1048,銀行業,>,-0.254944993306352,建設業,<=,-0.0023659899040208,ガラス・土石製品,<=,0.0386617802730777,その他製品,>,0.0276186164139727,輸送用機器,<=,0.101546807213346,マーケット,>,-2.81
1961,空運業,>,-0.124279202557121,ガラス・土石製品,>,0.064415335354264,機械,>,0.155138649520905,パルプ・紙,>,-0.0682137489217355,鉄鋼,>,0.0532957375672713,卸売業,<=,0.14867130512448
2897,その他製品,<=,-0.201224324091414,パルプ・紙,<=,-0.0874662962495571,卸売業,<=,-0.178169413241035,,,,,,,,,
2893,建設業,<=,0.136462655625986,金属製品,>,0.0516398368360889,非鉄金属,<=,0.220574800451287,パルプ・紙,>,-0.0719005636704485,精密機器,>,0.134628217603095,海運業,>,-0.0476049299874945
1292,電気機器,<=,0.259186244391551,ガラス・土石製品,<=,0.306072905401961,その他製品,>,0.0949066645287948,陸運業,>,-0.0858518588640824,鉄鋼,>,-0.102386107883053,輸送用機器,<=,0.137727277659019
3457,電気機器,<=,0.204094802943063,食料品,<=,0.0546184723314222,保険業,<=,-0.111951587914807,その他製品,>,0.0726616172283291,繊維製品,<=,-0.0552482631272695,,,
1352,化学,>,-0.0761023671325663,鉱業,<=,-0.00068725290973025,パルプ・紙,<=,-0.0650432213661238,繊維製品,<=,-0.113337396164174,,,,,,
2755,化学,>,0.109239185844995,電気機器,<=,0.259186244391551,食料品,<=,0.101085597175094,金属製品,>,0.0617643460357787,陸運業,<=,0.137768307608773,輸送用機器,>,0.128403154845115
62,電気機器,<=,0.207740263633074,保険業,<=,0.411614492593929,保険業,<=,0.093205945730171,金属製品,>,0.0562871270271213,小売業,>,-0.0738064479576141,繊維製品,>,-0.0814288852294298
1457,情報・通信業,<=,0.114538837837887,電気・ガス業,>,-0.0900711417876976,ガラス・土石製品,<=,-0.0367215317588101,保険業,>,-0.0356457056299704,証券・商品先物取引業,<=,-0.0044561076374184,鉄鋼,>,-0.113430392573211
3078,その他製品,<=,0.0277150068753727,パルプ・紙,>,-0.0633188619656917,陸運業,>,-0.0684930015552973,ゴム製品,>,-0.315217775560358,鉄鋼,<=,-0.0684183759414965,輸送用機器,<=,0.120909673366724
3536,電気機器,<=,0.259186244391551,その他製品,>,0.0255215210516575,非鉄金属,>,-0.170484348505172,医薬品,>,0.0559892968000967,小売業,<=,0.134111401192895,証券・商品先物取引業,>,0.0325946845339061
191,化学,<=,0.004296083931639,食料品,<=,0.0518294635157019,非鉄金属,<=,-0.20232674639513,医薬品,<=,-0.0050318030458808,輸送用機器,<=,0.101629382694411,倉庫・運輸関連業,>,-0.251552768082996
3819,化学,>,0.0549555650048196,電気機器,>,-0.0658552422337775,その他製品,<=,0.0292817258528221,非鉄金属,<=,0.162284991388689,陸運業,>,-0.0451437815302677,輸送用機器,<=,0.246761491943246
3221,空運業,<=,-0.0470259869910132,化学,<=,-0.0120795687873732,金属製品,<=,0.0634254033453283,鉱業,<=,-0.0763348396722154,パルプ・紙,>,-0.0829432825473058,輸送用機器,<=,0.106725566324961
3873,化学,<=,0.201527778336279,鉱業,<=,0.395116780226282,パルプ・紙,>,-0.0650432213661238,陸運業,>,-0.0644767523209707,証券・商品先物取引業,>,0.0284796635769605,輸送用機器,<=,0.119986983084528
3057,建設業,>,-0.350574979616684,非鉄金属,<=,-0.213413472939943,パルプ・紙,<=,-0.182461450858534,医薬品,<=,-0.0528684547337554,陸運業,<=,-0.0684930015552973,卸売業,<=,-0.190580007056723
1870,空運業,<=,-0.0588901883895624,その他製品,<=,0.139231485930456,非鉄金属,>,0.232045487936751,,,,,,,,,
770,電気機器,<=,-0.066091442713085,水産・農林業,<=,0.0386148663255224,パルプ・紙,<=,-0.0396477750269651,陸運業,<=,-0.0831217401454228,繊維製品,>,-0.102043520792189,卸売業,>,-0.194977306531367
2159,その他金融業,<=,0.317362619744084,水産・農林業,>,0.0027516777683146,鉱業,<=,0.352899737149802,パルプ・紙,>,-0.0874662962495571,小売業,<=,0.200822476887492,鉄鋼,>,0.257588149192579
2564,建設業,<=,0.172396449265783,水産・農林業,<=,-0.0029815322926204,ガラス・土石製品,>,-0.0371090072797273,鉱業,>,0.124143999208567,陸運業,>,-0.0831648901758225,鉄鋼,<=,0.243561961383384
2151,電気・ガス業,<=,0.033087350911706,鉱業,<=,0.352899737149802,その他製品,>,0.0388568752154197,パルプ・紙,>,-0.0874662962495571,精密機器,<=,0.16397112786836,鉄鋼,<=,0.257588149192579
314,情報・通信業,>,-0.0730792922578426,水産・農林業,<=,0.0249478371178975,非鉄金属,<=,-0.170484348505172,パルプ・紙,>,-0.200134124143212,小売業,>,-0.26270770662484,ゴム製品,>,-0.222363166582006
3764,電気・ガス業,<=,-0.0900711417876976,小売業,>,-0.188481356956713,サービス業,<=,0.041573179195396,輸送用機器,<=,0.0711567691154058,繊維製品,>,0.00971542075584125,,,
2542,その他金融業,>,-0.505302442835358,精密機器,<=,-0.325206595747214,陸運業,<=,-0.0831648901758225,,,,,,,,,
3227,化学,>,-0.0120795687873732,金属製品,<=,0.0634254033453283,パルプ・紙,>,-0.0829432825473058,石油・石炭製品,>,0.126500274313636,医薬品,<=,0.0642941699135584,輸送用機器,<=,0.106725566324961
2783,空運業,<=,0.113154704023184,電気機器,<=,-0.0438082911081843,パルプ・紙,>,-0.0874411197273322,石油・石炭製品,<=,0.112391802658312,ゴム製品,>,-0.174064603622078,輸送用機器,<=,0.187389086023682
2711,建設業,<=,-0.175467303562434,電気・ガス業,>,-0.0933353270319064,金属製品,<=,-0.202624657630712,その他製品,<=,0.0290177352629916,卸売業,<=,-0.0900681581115743,卸売業,>,-0.560637364065977
500,電気・ガス業,>,-0.0971532661232916,機械,>,-0.19853670316916,非鉄金属,<=,-0.18875747642602,精密機器,>,-0.202320400598101,海運業,>,-0.092019786097524,繊維製品,>,-0.283603180362738
1784,空運業,>,-0.211124420730254,その他製品,>,0.0281069497482742,石油・石炭製品,<=,0.0290161439127864,精密機器,<=,0.077312903911383,ゴム製品,<=,0.0594015788001571,倉庫・運輸関連業,>,0.0515720536366334
945,銀行業,>,0.0116778316054665,建設業,<=,0.102181680889317,その他製品,>,0.0293609358905978,非鉄金属,>,0.136045289885801,輸送用機器,>,0.110899113065002,,,
1814,金属製品,<=,0.0562429638913978,鉱業,<=,-0.0114822730959051,非鉄金属,<=,-0.153195307210796,パルプ・紙,>,-0.22248744038233,倉庫・運輸関連業,>,-0.118439405434238,,,
159,水産・農林業,<=,0.00013868677544885,パルプ・紙,>,-0.118034331578334,陸運業,>,-0.113612449809385,鉄鋼,<=,-0.0932444078910334,繊維製品,>,-0.276838035454392,卸売業,>,-0.112888401635978
679,電気・ガス業,<=,-0.00250811190739375,医薬品,<=,-0.00522460965588105,陸運業,>,-0.0858937152443136,証券・商品先物取引業,<=,-0.0074607949025032,輸送用機器,<=,0.0526523446491207,繊維製品,>,-0.0630527553059079
2204,銀行業,<=,0.0727865929566454,水産・農林業,<=,-0.00316513484887445,水産・農林業,<=,-0.0149421268228021,機械,<=,-0.0841031496685456,鉱業,<=,-0.0521040512656569,非鉄金属,<=,-0.198902796515185
2526,空運業,>,-0.30342627705008,電気・ガス業,>,-0.0905578040182451,水産・農林業,<=,-0.0135756819637089,機械,<=,-0.114879815588366,鉱業,<=,0.341007112388087,石油・石炭製品,<=,0.122555301583034
1732,パルプ・紙,>,-0.222901405975605,精密機器,>,-0.18349752335692,陸運業,>,-0.103834166513507,鉄鋼,<=,-0.104321668841054,繊維製品,>,-0.18881536814812,卸売業,>,-0.134427971364226
2036,機械,<=,0.171992254923065,パルプ・紙,>,0.0168210869732525,陸運業,>,-0.0858937152443136,陸運業,>,0.0100795936803592,輸送用機器,<=,0.114765000941862,マーケット,>,-4.645
2876,パルプ・紙,>,-0.0719005636704485,海運業,<=,-0.0476049299874945,サービス業,>,-0.150009177829266,輸送用機器,<=,0.163929736629725,輸送用機器,<=,0.103184369569323,サイズ,<=,1.845
3031,電気・ガス業,>,-0.0961290777522602,食料品,<=,0.0547335071876991,非鉄金属,<=,-0.243927538194289,精密機器,<=,-0.119239332462788,小売業,<=,-0.144027475790105,サービス業,<=,-0.169274523175191
2951,電気機器,<=,-0.0188089810764095,その他製品,<=,0.0724969603647906,非鉄金属,<=,0.219226019108089,石油・石炭製品,>,-0.228369992143385,陸運業,>,-0.0778377622204374,繊維製品,<=,-0.0569345984082298
2992,電気・ガス業,>,-0.102720327520449,金属製品,>,-0.135721161659457,鉱業,<=,0.0434532051976046,その他製品,<=,-0.0396531797156601,海運業,>,-0.103024615604347,卸売業,<=,-0.122827539213354
1089,電気・ガス業,>,-0.0906419383282756,金属製品,>,0.0538031460373631,その他製品,<=,0.0280355705032728,小売業,>,-0.0721462975912069,証券・商品先物取引業,<=,0.128371605277501,卸売業,>,-0.190834449160457
628,空運業,>,-0.1483592081706,建設業,>,0.117702128767867,情報・通信業,<=,0.172841765335084,非鉄金属,<=,0.141569374790926,パルプ・紙,>,-0.0650432213661238,不動産業,<=,0.27304359059216
1582,パルプ・紙,>,-0.0665223222583219,医薬品,<=,0.0123565604111819,陸運業,<=,-0.0271000573987802,海運業,<=,-0.0357699879361628,輸送用機器,<=,0.0809521117878411,マーケット,>,-3.12
2244,水産・農林業,>,-0.00316513484887445,食料品,>,0.0006588050925172,非鉄金属,>,0.268678385380052,パルプ・紙,>,-0.0670753324235441,ゴム製品,<=,0.0355362393909283,,,
419,電気機器,<=,0.187787005602527,食料品,>,0.0260547619922228,鉱業,>,0.0042546055489487,その他製品,>,0.0277150068753727,鉄鋼,>,0.0686831466772907,輸送用機器,<=,0.110899113065002
581,銀行業,>,-0.227570376333571,その他製品,>,0.0908370505716707,非鉄金属,>,-0.194418709439306,陸運業,>,-0.082233615029021,鉄鋼,<=,0.356218863102047,サービス業,<=,0.119075665712785
1657,空運業,>,-0.138617858417094,非鉄金属,>,-0.205155419115563,パルプ・紙,<=,-0.0829432825473058,石油・石炭製品,>,-0.0226070346342822,不動産業,>,-0.118434395893998,海運業,>,0.104364153110116
3555,化学,>,-0.0920252838043083,非鉄金属,>,-0.228808898567711,パルプ・紙,<=,-0.0843078914596002,陸運業,>,-0.135419593900579,繊維製品,<=,-0.0871885087228196,倉庫・運輸関連業,<=,-0.0991613987807081
2849,銀行業,>,0.185907464916309,化学,<=,0.30885139719719,水産・農林業,>,-0.0157489582304579,医薬品,<=,0.153787353816139,証券・商品先物取引業,>,0.139467283157259,海運業,>,0.196843495564551
3296,化学,<=,-0.0912341962546001,建設業,>,-0.168034288990818,情報・通信業,<=,0.00253943337857625,その他製品,<=,0.0725365754822689,非鉄金属,<=,0.22239751169979,陸運業,>,-0.0778280565790547
2073,銀行業,>,-0.0937965331907301,その他金融業,<=,0.0436563997848409,ガラス・土石製品,<=,0.205298777495462,医薬品,<=,-0.00690143000087615,陸運業,>,-0.0778377622204374,輸送用機器,<=,0.167102380725825
3381,精密機器,<=,0.0275303833428467,精密機器,>,-0.254784443910916,陸運業,>,-0.0773662091776424,不動産業,>,-0.305356987803974,輸送用機器,<=,0.179151565305342,繊維製品,<=,-0.0511544074586916
128,電気・ガス業,<=,0.0635088144622876,非鉄金属,<=,0.219226019108089,医薬品,<=,-0.00690143000087615,精密機器,>,-0.254784443910916,陸運業,>,-0.0859587164609255,陸運業,>,-0.0514926342858677
3354,水産・農林業,>,-0.0952002422838118,パルプ・紙,>,-0.106568699968806,精密機器,<=,0.0808111227031444,陸運業,>,-0.0207788693853351,証券・商品先物取引業,>,0.0072311114564571,鉄鋼,>,-0.111434132345354
2841,銀行業,<=,0.185907464916309,ガラス・土石製品,<=,0.181293884611769,機械,>,0.0674764186672174,海運業,>,0.196843495564551,,,,,,
3619,空運業,>,-0.128469378420745,金属製品,<=,0.0571149805626944,陸運業,>,-0.117166815666291,サービス業,>,-0.116084464828832,サービス業,<=,0.024922207574777,輸送用機器,<=,-0.0906550137182502
2052,電気・ガス業,>,-0.0918311599191157,機械,>,0.171992254923065,金属製品,>,0.100866424875487,陸運業,>,-0.0858937152443136,海運業,>,0.193421929002834,,,
1848,建設業,<=,-0.173866076944017,水産・農林業,<=,0.00249395125099125,ガラス・土石製品,<=,-0.327855277616019,非鉄金属,<=,0.232045487936751,非鉄金属,<=,-0.171918537850699,海運業,<=,0.206118243439987
968,銀行業,>,-0.257609758460073,電気機器,<=,0.255259349917326,その他製品,>,0.027617374996801,その他製品,>,0.0650681536250315,非鉄金属,<=,0.345575174409172,輸送用機器,<=,0.110899113065002
3906,電気機器,<=,0.188012141857082,保険業,>,-0.224282817224095,鉱業,<=,0.287983143730476,その他製品,>,0.071981806853654,不動産業,>,-0.224200001896517,繊維製品,<=,0.154247964189385
2136,建設業,>,-0.136207218822422,パルプ・紙,<=,-0.0874662962495571,パルプ・紙,>,-0.186881516110019,石油・石炭製品,<=,0.0341038573646227,ゴム製品,<=,0.149897267937384,繊維製品,<=,-0.0818059267101952
1792,その他製品,>,0.0281069497482742,石油・石炭製品,>,0.0290161439127864,石油・石炭製品,>,0.0371955904083504,精密機器,<=,0.077312903911383,繊維製品,<=,0.0310440750200896,卸売業,>,-0.0204775285515125
339,情報・通信業,>,-0.0842774456962337,金属製品,>,0.0647798453685656,非鉄金属,>,-0.170484348505172,非鉄金属,<=,0.137290483095429,パルプ・紙,>,-0.0952251509981459,輸送用機器,>,0.115600490834775
853,非鉄金属,>,-0.177609134835254,パルプ・紙,>,-0.119642886303964,陸運業,>,-0.0831217401454228,陸運業,>,-0.0597670083889485,海運業,<=,0.08635281588151,繊維製品,<=,-0.0593619012148384
252,鉱業,>,-0.126520884596346,陸運業,>,-0.0831217401454228,証券・商品先物取引業,>,-0.376315268324628,鉄鋼,<=,-0.0977091747860876,繊維製品,>,-0.190702830706801,バリュー,<=,1.265
2515,電気・ガス業,<=,-0.0905578040182451,その他金融業,<=,-0.0017128229931495,水産・農林業,<=,-0.0968142257533289,医薬品,>,-0.0989518254083409,不動産業,<=,0.0819641194916024,輸送用機器,<=,0.0668037414265875
277,空運業,>,-0.0969321306524072,銀行業,<=,0.165247112781061,電気・ガス業,<=,-0.0965141768253124,その他製品,>,0.0642110041047804,石油・石炭製品,>,-0.170131333370188,サービス業,<=,0.0512629196097533
306,非鉄金属,<=,-0.170484348505172,ゴム製品,<=,-0.222363166582006,繊維製品,>,-0.283314693983545,卸売業,<=,-0.191934463873545,,,,,,
1196,建設業,<=,0.118066171594453,電気・ガス業,>,-0.0663976137303089,非鉄金属,<=,-0.164434499399332,パルプ・紙,<=,-0.0629582703879377,ゴム製品,>,-0.202813615031797,,,
2941,電気・ガス業,>,-0.0315246170287909,その他金融業,>,-0.243160795524296,ガラス・土石製品,>,-0.323873714611965,機械,<=,-0.0574401503005474,パルプ・紙,<=,-0.101344752520799,陸運業,<=,-0.0778377622204374
430,金属製品,>,0.0669997173348427,その他製品,>,0.0277150068753727,非鉄金属,<=,0.138618534386582,精密機器,>,0.0696364577623111,輸送用機器,>,0.110899113065002,倉庫・運輸関連業,<=,0.116624084340477
3882,銀行業,>,-0.0467118234268707,ガラス・土石製品,>,-0.0177166644618654,非鉄金属,<=,0.135842951166305,パルプ・紙,>,-0.0650432213661238,陸運業,>,-0.0423244507588069,輸送用機器,>,0.119986983084528
3324,空運業,<=,0.00075724645876455,電気・ガス業,>,-0.0862095285375971,機械,<=,-0.130685375433039,機械,>,-0.541282042550297,パルプ・紙,<=,-0.106568699968806,卸売業,<=,-0.108905129341004
