Date,.TOPX,.IAIRL.T,.IBNKS.T,.ICHEM.T,.ICNST.T,.ICOMS.T,.IELEC.T,.IEPNG.T,.IFINS.T,.IFISH.T,.IFOOD.T,.IGLSS.T,.IINSU.T,.IMCHN.T,.IMETL.T,.IMING.T,.IMISC.T,.INFRO.T,.IPAPR.T,.IPETE.T,.IPHAM.T,.IPRCS.T,.IRAIL.T,.IRETL.T,.IRLTY.T,.IRUBR.T,.ISECU.T,.ISHIP.T,.ISTEL.T,.ISVCS.T,.ITEQP.T,.ITXTL.T,.IWHOL.T,.IWHSE.T
2018-08-14,1710.95,323.68,173.71,2096.05,1231.8,3806.04,2432.81,463.77,635.26,569.86,1837.29,1226.58,1006.21,1833.24,1256.72,330.57,2672.39,1036.55,591.94,1752.57,3024.44,6176.59,2249.33,1303.49,1392.05,3218.55,375.58,291.44,534.74,2168.93,2984.88,683.51,1557.85,1639.05
2018-08-15,1698.03,319.86,172.54,2074.07,1218.06,3779.09,2408.7,465.48,629.52,571.25,1828.85,1204.62,1004.48,1815.44,1235.43,331.03,2630.0,1023.14,580.22,1726.29,3012.32,6121.17,2250.1,1296.43,1376.86,3203.43,371.95,295.4,526.74,2161.1,2962.24,677.78,1547.18,1627.71
2018-08-16,1687.15,318.5,173.72,2044.18,1210.66,3731.14,2394.76,467.9,625.59,568.68,1827.15,1191.98,1008.4,1808.35,1222.66,330.96,2604.09,1006.03,573.31,1674.26,3001.02,6087.15,2225.32,1281.11,1366.04,3184.67,373.96,294.34,523.73,2137.19,2957.58,671.24,1530.11,1607.39
2018-08-17,1697.53,321.38,176.27,2053.17,1217.92,3732.41,2408.43,466.24,629.85,567.75,1831.35,1199.92,1023.44,1833.34,1234.36,336.26,2642.53,1018.92,575.45,1690.17,3011.28,6190.8,2228.74,1287.31,1371.28,3181.38,378.42,301.51,531.07,2136.79,2966.72,678.48,1545.36,1608.7
2018-08-20,1692.15,319.74,176.37,2049.7,1217.46,3703.77,2401.1,463.01,628.51,565.95,1822.29,1199.4,1026.6,1827.28,1221.25,337.5,2680.6,1005.48,579.83,1697.62,2996.88,6154.4,2214.06,1278.87,1384.29,3178.14,378.1,298.32,530.63,2128.02,2955.62,674.47,1532.57,1587.57
2018-08-21,1685.42,320.71,175.43,2056.27,1210.99,3633.59,2393.54,461.14,630.5,565.59,1813.4,1199.35,1018.8,1823.11,1218.39,336.67,2688.49,999.42,582.82,1691.79,3017.77,6172.69,2204.26,1275.72,1379.46,3150.8,379.4,298.14,531.52,2108.39,2945.33,673.95,1518.62,1580.72
2018-08-22,1698.37,320.79,175.53,2077.42,1218.16,3624.18,2419.03,461.78,635.39,569.95,1816.04,1224.34,1029.81,1851.52,1235.18,339.94,2717.85,1016.72,572.09,1731.83,3015.34,6226.83,2196.21,1279.76,1378.24,3177.99,384.15,300.95,541.79,2122.69,3006.49,678.04,1541.93,1584.26
2018-08-23,1698.22,321.59,174.99,2086.37,1217.43,3648.41,2417.42,460.85,636.69,568.06,1823.49,1228.06,1029.44,1840.68,1238.67,336.97,2724.89,1005.44,577.99,1759.43,3027.91,6203.95,2200.92,1293.9,1384.97,3116.1,383.21,296.79,536.91,2145.9,2952.51,683.28,1536.47,1589.67
2018-08-24,1709.2,320.77,175.86,2098.12,1223.25,3712.26,2428.88,462.79,639.92,573.06,1834.61,1227.97,1030.79,1838.45,1243.81,339.1,2749.1,996.49,593.59,1762.27,3073.09,6235.17,2216.16,1307.78,1392.48,3119.86,384.12,296.71,531.1,2189.8,2951.67,686.03,1546.22,1596.41
2018-08-27,1728.95,319.7,177.16,2135.48,1232.97,3721.6,2476.94,466.35,647.34,576.07,1840.91,1241.84,1043.49,1870.08,1261.99,338.79,2789.92,1017.25,604.3,1798.33,3077.76,6302.24,2230.01,1322.91,1413.84,3153.12,387.12,296.14,537.25,2211.83,2994.69,696.02,1564.33,1606.48
2018-08-28,1731.63,319.57,177.41,2138.03,1232.75,3725.43,2487.02,464.39,646.97,570.63,1827.84,1244.07,1040.6,1885.94,1267.59,337.31,2785.23,1025.28,599.95,1803.62,3068.03,6312.37,2229.54,1312.94,1420.73,3194.81,389.34,302.96,539.8,2201.6,3025.94,701.27,1567.06,1613.24
2018-08-29,1739.6,319.89,180.01,2149.86,1224.72,3720.67,2503.02,465.8,653.4,572.58,1836.4,1249.92,1049.14,1896.95,1279.59,339.62,2806.22,1040.76,600.63,1817.46,3086.69,6374.53,2230.22,1301.89,1422.13,3207.79,390.23,311.69,543.57,2202.25,3045.17,703.0,1579.36,1625.49
2018-08-30,1739.14,321.13,179.4,2153.94,1222.15,3732.04,2507.9,461.84,650.73,579.21,1847.11,1248.06,1045.54,1901.5,1282.22,343.95,2845.25,1038.03,606.96,1825.46,3081.34,6313.71,2226.69,1306.11,1415.51,3192.48,389.22,311.09,541.24,2210.14,3017.42,705.43,1575.12,1629.98
2018-08-31,1735.35,321.23,177.34,2148.91,1221.16,3748.18,2504.78,459.05,650.0,578.66,1839.11,1246.35,1029.69,1895.48,1275.58,341.14,2843.9,1023.96,607.06,1794.2,3107.92,6356.89,2228.03,1305.79,1423.24,3161.03,388.98,307.7,533.53,2223.84,2988.39,700.87,1573.18,1634.44
2018-09-03,1720.31,326.9,175.98,2122.88,1198.09,3743.73,2465.36,459.08,643.75,583.6,1838.66,1223.81,1021.7,1861.62,1250.5,336.91,2825.63,1006.02,595.97,1773.19,3100.66,6337.46,2213.05,1312.68,1396.11,3138.07,386.87,304.87,526.39,2219.12,2951.91,690.52,1560.82,1636.18
2018-09-04,1718.24,323.08,175.55,2124.78,1196.98,3746.3,2464.94,457.0,644.99,584.4,1829.97,1220.4,1019.38,1864.35,1249.37,332.93,2821.39,1002.82,601.48,1761.48,3104.55,6350.13,2218.86,1315.87,1398.99,3097.83,389.18,304.04,522.51,2217.5,2930.04,688.73,1553.5,1632.36
2018-09-05,1704.96,319.3,174.7,2096.45,1193.53,3676.11,2450.87,451.28,636.91,580.09,1816.71,1217.17,1008.11,1847.37,1254.2,338.5,2818.17,996.38,606.04,1745.02,3073.75,6290.96,2217.48,1306.62,1378.15,3092.54,387.79,300.07,518.49,2206.9,2912.22,684.11,1547.8,1636.83
2018-09-06,1692.41,315.31,174.5,2084.17,1190.25,3649.8,2430.67,446.78,625.04,577.43,1803.17,1220.06,987.66,1837.94,1244.72,341.52,2765.65,991.0,602.01,1720.89,3049.07,6202.23,2188.67,1293.37,1367.24,3064.83,384.73,299.61,515.83,2194.9,2897.09,679.76,1542.95,1626.65
2018-09-07,1684.31,316.84,173.52,2072.18,1174.66,3652.04,2388.05,457.69,626.84,580.23,1802.76,1203.97,988.76,1812.14,1225.07,336.63,2778.19,979.98,605.05,1686.05,3050.04,6186.54,2213.77,1297.44,1361.1,3043.07,382.17,298.07,516.29,2188.93,2870.81,678.12,1541.37,1625.72
2018-09-10,1687.61,316.96,174.81,2064.06,1176.81,3672.52,2390.71,458.56,626.55,578.75,1801.7,1200.37,1005.84,1819.16,1227.03,341.92,2783.59,983.94,608.27,1684.28,3076.95,6217.74,2204.66,1294.97,1360.25,3048.98,383.71,300.71,516.19,2184.1,2874.51,676.63,1543.71,1631.48
2018-09-11,1698.91,317.71,174.79,2076.67,1172.25,3708.5,2405.06,460.75,630.07,576.28,1824.6,1204.17,1000.76,1835.2,1229.37,345.82,2811.49,986.58,605.35,1731.06,3152.53,6212.82,2229.64,1305.31,1362.51,3057.12,387.72,303.15,507.62,2199.49,2895.65,677.61,1548.62,1643.9
2018-09-12,1691.32,318.05,172.99,2053.65,1159.77,3751.46,2362.83,460.63,628.75,584.35,1833.74,1196.63,993.72,1811.17,1216.83,352.95,2819.26,980.0,599.5,1727.15,3135.14,6228.49,2250.63,1317.37,1357.42,3033.63,387.22,299.34,505.1,2193.65,2876.46,674.71,1545.21,1638.22
2018-09-13,1710.02,319.18,174.91,2064.98,1177.62,3817.8,2367.86,469.29,631.73,588.66,1853.58,1213.98,994.46,1836.35,1220.96,365.46,2809.19,998.35,608.38,1771.48,3173.66,6229.36,2289.87,1340.54,1369.99,3128.35,389.17,307.37,514.14,2200.52,2922.41,684.33,1575.4,1656.42
2018-09-14,1728.61,318.98,176.26,2098.22,1191.21,3821.88,2436.58,468.59,640.81,588.72,1848.96,1228.74,1014.7,1881.48,1241.59,367.61,2807.12,1015.35,611.14,1795.85,3171.65,6348.79,2261.06,1346.73,1386.86,3179.62,395.42,314.46,519.8,2214.14,2950.95,694.36,1598.8,1664.08
2018-09-18,1759.88,332.3,179.21,2158.39,1212.01,3866.99,2450.61,480.67,652.87,600.11,1888.12,1258.7,1052.08,1907.73,1272.1,375.78,2866.79,1035.65,624.22,1855.99,3235.17,6444.6,2323.68,1366.07,1428.1,3223.77,402.95,320.85,541.12,2232.66,3013.88,707.49,1626.19,1715.93
2018-09-19,1785.66,328.3,182.06,2181.26,1224.97,3899.79,2495.21,480.93,662.25,602.28,1905.63,1282.38,1082.32,1956.88,1291.86,382.33,2912.37,1050.14,633.4,1926.6,3268.98,6461.39,2354.49,1379.42,1457.52,3274.72,408.5,321.06,549.29,2277.64,3055.81,713.89,1658.55,1743.68
2018-09-20,1787.6,325.5,184.74,2169.78,1227.78,3886.44,2483.98,485.17,667.39,606.85,1892.31,1275.87,1093.04,1966.47,1282.08,381.0,2966.14,1064.34,627.28,1919.0,3276.53,6434.94,2343.54,1378.38,1468.31,3284.44,413.53,322.51,556.74,2277.81,3057.94,711.81,1666.28,1746.9
2018-09-21,1804.02,327.68,187.85,2173.4,1246.16,3927.77,2498.44,487.57,680.93,616.17,1912.26,1288.99,1116.74,2003.82,1277.67,387.32,2954.43,1086.94,632.25,2001.45,3272.49,6466.08,2348.31,1385.17,1482.08,3306.33,420.22,332.52,568.63,2287.27,3090.73,716.55,1688.95,1772.04
2018-09-25,1822.44,334.41,188.87,2218.1,1263.23,3959.67,2519.22,496.33,683.91,625.51,1939.64,1302.71,1133.18,2003.16,1304.35,391.29,2979.31,1091.06,643.52,1950.43,3316.85,6528.88,2390.4,1396.27,1488.82,3343.04,420.67,331.2,574.67,2327.52,3116.25,728.28,1706.44,1796.95
2018-09-26,1821.67,330.35,185.45,2240.75,1259.22,3972.76,2532.64,490.43,672.22,634.85,1945.32,1311.11,1128.14,2002.7,1298.07,396.53,2973.25,1084.75,644.58,1996.93,3351.81,6626.21,2386.76,1411.45,1497.68,3352.24,414.96,324.79,569.72,2340.7,3064.04,729.39,1688.24,1784.5
2018-09-27,1800.11,331.53,183.42,2214.37,1234.39,3923.91,2478.91,486.04,664.14,634.71,1920.18,1289.09,1116.93,1975.52,1283.86,394.24,2948.98,1061.69,637.21,1944.07,3346.27,6589.19,2366.54,1395.86,1474.84,3313.9,410.18,324.74,567.85,2299.61,3063.43,719.83,1668.12,1767.65
2018-09-28,1817.25,329.47,184.11,2248.46,1248.24,3985.33,2512.05,492.75,669.81,642.33,1933.39,1294.89,1117.81,1994.15,1290.21,394.12,2990.41,1072.13,646.34,1955.4,3385.16,6621.41,2372.06,1402.76,1474.06,3327.96,414.1,329.28,572.38,2322.91,3091.63,716.48,1689.31,1783.43
2018-10-01,1817.96,325.42,184.06,2259.39,1245.74,3996.16,2521.49,489.76,667.86,638.48,1934.71,1302.55,1120.71,2000.53,1289.73,399.33,2998.59,1063.21,645.93,1973.79,3372.52,6639.82,2341.46,1395.5,1467.96,3339.71,417.0,327.64,572.12,2328.4,3067.05,725.43,1711.33,1771.95
2018-10-02,1824.03,323.47,184.58,2268.65,1241.97,3964.26,2528.78,489.86,666.09,634.73,1947.67,1298.53,1124.1,2004.34,1296.43,405.5,3004.34,1077.71,649.44,2037.07,3415.4,6698.48,2357.62,1395.51,1454.43,3385.81,416.04,329.66,575.38,2326.46,3098.12,723.89,1726.67,1788.28
2018-10-03,1802.73,319.99,181.89,2246.92,1237.12,3907.21,2491.24,489.77,654.49,632.15,1924.36,1280.15,1106.18,1981.15,1281.4,400.93,2969.38,1063.16,652.56,1986.82,3420.28,6686.49,2333.94,1392.9,1440.03,3341.9,410.4,326.25,570.72,2309.5,3015.51,714.29,1711.04,1779.29
2018-10-04,1801.19,318.92,185.68,2221.68,1238.1,3883.35,2487.83,491.24,657.78,633.88,1909.2,1289.29,1123.4,1992.92,1283.7,403.37,2936.69,1073.72,656.41,2019.07,3356.53,6686.22,2316.69,1381.66,1424.85,3347.03,413.13,328.62,572.39,2284.53,3031.56,715.87,1728.91,1782.44
2018-10-05,1792.65,317.99,187.77,2184.28,1232.25,3864.79,2456.38,496.22,664.88,633.42,1911.47,1281.83,1131.95,1969.43,1265.69,396.94,2932.33,1053.47,657.09,1992.54,3333.6,6637.61,2328.42,1377.45,1416.14,3321.93,417.46,324.27,565.98,2277.48,3013.44,707.73,1726.53,1770.73
2018-10-09,1761.12,310.73,184.66,2140.99,1224.95,3793.67,2388.57,489.48,658.48,619.75,1892.84,1247.68,1116.83,1923.65,1232.56,386.3,2868.98,1031.63,650.23,1962.2,3268.2,6472.26,2312.17,1364.87,1421.35,3292.62,413.93,319.19,559.3,2244.17,2931.04,699.07,1710.8,1755.35
2018-10-10,1763.86,311.05,186.46,2113.64,1228.62,3765.59,2383.47,496.4,668.85,632.18,1906.68,1251.56,1132.25,1925.06,1242.74,396.38,2865.7,1030.11,643.46,1986.69,3280.64,6517.42,2339.56,1380.77,1424.0,3305.84,416.04,321.59,557.23,2251.98,2915.06,699.23,1711.36,1752.96
2018-10-11,1701.86,305.17,179.19,2025.7,1196.33,3638.01,2280.09,485.55,646.41,619.86,1852.05,1198.31,1102.1,1837.95,1203.7,375.48,2777.18,985.01,619.16,1875.27,3173.17,6227.53,2266.3,1355.11,1387.15,3210.27,397.9,308.64,538.03,2171.31,2830.49,679.57,1643.95,1694.54
2018-10-12,1702.45,305.71,177.34,2041.72,1200.23,3685.57,2303.61,476.81,644.51,616.59,1855.11,1211.87,1074.53,1866.5,1216.43,373.52,2824.91,984.64,612.9,1871.97,3134.38,6264.73,2220.62,1339.94,1373.67,3211.39,398.38,310.21,535.02,2181.24,2835.54,674.06,1632.52,1673.97
2018-10-15,1675.44,306.75,173.92,2005.18,1179.43,3572.52,2277.33,471.43,635.45,613.16,1818.79,1184.78,1064.91,1836.54,1198.58,382.15,2772.57,971.84,606.2,1859.96,3118.96,6147.78,2183.64,1319.79,1358.12,3180.6,392.21,308.63,530.85,2149.01,2775.43,662.14,1616.1,1642.64
2018-10-16,1687.91,305.29,175.29,2003.46,1192.01,3640.24,2299.79,474.61,635.45,614.68,1827.33,1194.32,1074.89,1849.35,1204.82,396.15,2774.53,990.51,604.13,1880.89,3156.48,6095.12,2181.66,1316.99,1387.39,3233.23,396.05,314.56,541.5,2135.86,2807.03,669.31,1631.68,1642.7
2018-10-17,1713.87,309.14,177.92,2028.78,1214.66,3705.87,2345.46,482.68,650.5,622.06,1858.02,1212.58,1087.08,1884.86,1230.19,397.94,2810.67,996.34,607.4,1896.52,3198.13,6243.58,2224.91,1333.74,1416.43,3295.38,406.78,291.75,536.7,2179.16,2831.73,679.95,1646.27,1664.08
2018-10-18,1704.64,310.71,178.1,1992.36,1205.47,3702.73,2308.05,486.77,653.1,613.74,1856.92,1205.02,1089.67,1851.36,1217.88,388.9,2799.92,985.24,617.65,1821.95,3203.25,6242.45,2235.49,1339.13,1424.0,3269.42,406.13,287.39,529.82,2171.8,2827.51,679.06,1630.57,1654.65
2018-10-19,1692.85,308.86,177.19,1978.39,1201.08,3666.3,2287.61,488.66,641.09,610.1,1848.59,1195.56,1098.29,1831.16,1213.54,388.57,2739.06,977.84,609.5,1796.0,3214.67,6207.3,2218.57,1334.55,1398.91,3229.92,401.99,281.0,528.58,2165.15,2797.96,676.14,1619.34,1642.15
2018-10-22,1695.31,310.65,177.53,1996.59,1209.15,3653.71,2292.68,491.09,647.41,616.33,1870.0,1190.95,1097.69,1825.52,1220.78,393.47,2744.05,980.69,607.55,1741.89,3192.16,6178.83,2227.51,1338.79,1404.38,3241.88,403.63,283.1,529.93,2167.69,2791.0,678.9,1622.63,1641.25
2018-10-23,1650.72,303.53,173.62,1925.12,1157.86,3567.21,2231.95,474.03,626.96,605.67,1822.32,1140.93,1067.64,1765.69,1144.45,381.46,2691.52,960.85,584.06,1728.16,3099.81,6020.55,2159.44,1307.21,1374.45,3149.21,394.03,274.04,512.87,2121.4,2760.05,664.15,1575.99,1593.05
2018-10-24,1652.07,304.26,171.5,1913.37,1176.11,3589.13,2232.29,479.41,630.33,615.36,1848.08,1121.96,1053.57,1751.25,1145.8,369.8,2685.36,954.27,587.53,1714.46,3107.67,6029.73,2181.35,1323.82,1385.43,3189.95,395.06,270.11,512.35,2122.5,2759.13,664.44,1571.5,1619.87
2018-10-25,1600.92,300.56,168.0,1848.59,1134.26,3482.92,2144.25,474.87,608.84,597.02,1808.97,1076.25,1019.91,1691.89,1105.49,364.69,2577.98,916.76,573.43,1678.24,2984.44,5817.65,2127.9,1292.17,1360.2,3130.86,382.24,261.62,493.19,2028.89,2685.3,643.45,1521.47,1565.83
2018-10-26,1596.01,300.78,168.79,1832.64,1132.35,3447.37,2124.69,474.0,608.12,595.21,1800.75,1068.79,1026.02,1676.88,1109.62,365.28,2543.23,922.55,583.89,1672.23,2988.46,5728.63,2143.47,1283.27,1368.86,3173.99,381.94,260.68,495.49,1978.31,2723.76,644.42,1519.89,1561.59
2018-10-29,1589.56,307.97,168.07,1840.0,1146.1,3380.74,2103.99,485.42,622.06,599.89,1794.99,1039.13,1015.44,1670.76,1106.5,366.94,2530.89,928.6,592.96,1690.05,2972.44,5597.53,2162.88,1281.41,1381.96,3182.29,378.89,263.04,496.5,1931.76,2698.63,645.61,1526.57,1583.28
2018-10-30,1611.46,310.59,171.56,1869.4,1152.25,3386.36,2160.8,481.52,642.32,604.29,1806.82,1055.28,1026.96,1711.28,1123.45,356.15,2569.35,936.36,616.87,1714.34,2999.95,5713.1,2171.31,1301.41,1373.68,3213.1,381.52,265.69,505.6,1981.19,2724.84,648.72,1544.21,1597.76
2018-10-31,1646.12,319.32,174.95,1912.59,1170.29,3492.52,2247.03,477.4,646.67,609.6,1831.17,1060.2,1050.28,1744.95,1146.79,360.94,2594.04,949.82,616.99,1736.55,3042.32,5940.82,2195.72,1322.2,1377.39,3280.22,391.17,268.74,495.25,2048.72,2792.44,662.26,1569.88,1578.76
2018-11-01,1632.05,314.04,175.46,1921.22,1179.62,3204.2,2260.09,475.5,649.39,610.93,1817.92,1064.28,1061.51,1741.39,1111.39,358.24,2605.73,950.13,604.99,1685.69,2970.81,5991.68,2171.37,1316.29,1391.57,3251.54,386.5,265.63,493.06,2037.84,2773.2,661.74,1554.41,1592.65
2018-11-02,1658.76,314.23,175.45,1974.13,1178.61,3319.15,2321.79,465.5,649.87,605.56,1827.24,1106.51,1074.16,1814.62,1132.48,358.01,2656.14,983.07,575.98,1733.17,3048.53,6137.1,2165.4,1337.43,1389.92,3258.41,393.4,276.77,510.35,2068.55,2773.37,669.51,1580.63,1604.44
2018-11-05,1640.39,320.2,174.67,1936.82,1186.04,3283.96,2293.93,461.64,638.96,604.87,1811.75,1088.18,1063.64,1789.23,1118.26,354.48,2598.08,976.14,567.9,1690.33,3020.44,6050.72,2148.84,1323.5,1381.9,3232.09,392.09,275.83,505.92,2049.58,2738.18,663.82,1546.24,1580.83
2018-11-06,1659.35,317.99,176.44,1948.03,1188.93,3284.7,2310.05,467.78,647.45,610.1,1836.21,1093.39,1090.64,1794.9,1128.45,360.46,2618.49,987.72,579.19,1728.5,3107.63,6097.64,2177.28,1338.97,1398.61,3284.06,396.83,279.54,517.05,2069.66,2793.94,670.43,1583.15,1600.45
2018-11-07,1652.43,319.13,175.41,1941.94,1175.33,3323.28,2303.75,465.31,643.7,601.87,1820.32,1096.94,1068.97,1780.55,1112.66,351.86,2633.8,973.36,582.5,1658.22,3084.79,6040.98,2176.84,1343.63,1409.74,3258.2,391.68,278.53,512.0,2076.1,2777.19,667.07,1555.8,1599.82
2018-11-08,1681.25,322.31,178.56,1973.59,1195.6,3399.58,2321.08,481.29,658.99,619.27,1863.56,1112.43,1087.96,1810.37,1130.46,372.67,2735.3,983.5,590.23,1764.7,3164.24,6101.61,2214.2,1370.37,1427.18,3193.95,396.04,280.53,520.15,2126.78,2796.03,677.51,1587.88,1627.58
2018-11-09,1672.98,329.71,178.8,1950.95,1191.44,3358.43,2297.3,484.36,656.05,625.68,1867.02,1117.19,1086.4,1779.84,1136.11,358.04,2705.06,965.44,594.43,1669.5,3146.63,6079.64,2239.96,1368.46,1430.11,3222.04,395.9,279.59,517.01,2102.51,2800.29,697.87,1580.34,1641.06
2018-11-12,1671.95,332.77,177.56,1949.08,1200.0,3354.13,2274.85,487.31,655.45,630.25,1880.78,1119.36,1089.67,1802.38,1138.33,361.59,2704.63,944.55,596.49,1632.42,3164.5,6072.45,2255.62,1370.67,1438.52,3221.61,394.19,275.42,514.84,2081.64,2796.18,708.23,1580.27,1654.97
2018-11-13,1638.45,331.04,174.16,1906.52,1162.39,3335.8,2215.11,480.21,640.16,617.79,1854.21,1095.3,1053.74,1763.79,1110.41,350.72,2645.53,924.33,584.43,1588.88,3105.33,5969.83,2213.92,1354.53,1416.22,3151.63,385.79,270.66,500.27,2043.69,2729.53,695.98,1544.92,1624.46
2018-11-14,1641.26,338.44,175.59,1935.41,1160.34,3350.51,2222.22,491.19,640.63,615.25,1848.83,1096.68,1049.23,1759.45,1127.4,344.19,2650.77,930.79,579.37,1551.69,3084.16,5975.82,2209.08,1341.98,1404.28,3196.82,385.12,271.67,499.92,2020.31,2769.96,695.9,1533.64,1639.34
2018-11-15,1638.97,339.47,171.96,1946.27,1158.8,3353.08,2213.39,498.0,634.9,618.18,1852.58,1101.03,1028.42,1749.71,1137.83,342.37,2651.57,928.5,571.93,1537.85,3059.43,5941.15,2225.56,1346.47,1412.79,3285.62,380.31,269.05,499.64,2057.57,2754.31,700.03,1535.5,1638.64
2018-11-16,1629.3,337.68,171.66,1928.81,1158.45,3323.04,2182.69,493.31,634.87,619.5,1855.0,1091.96,1036.37,1726.26,1119.68,351.68,2542.3,919.88,561.78,1516.84,3053.45,5942.44,2245.37,1346.92,1411.23,3240.85,375.89,268.3,500.66,2046.74,2737.04,694.17,1532.41,1639.14
2018-11-19,1637.61,337.35,168.38,1949.19,1155.05,3379.44,2217.04,494.5,632.55,621.53,1858.76,1102.75,1039.33,1745.99,1120.66,358.57,2584.65,920.09,555.39,1494.61,3101.05,6041.42,2242.16,1345.41,1408.26,3246.38,374.36,267.32,495.9,2063.94,2738.85,703.06,1534.13,1632.01
2018-11-20,1625.67,337.22,168.97,1933.48,1159.12,3324.61,2169.43,500.37,630.23,622.29,1856.95,1095.63,1033.09,1721.29,1117.67,350.09,2512.27,918.82,554.53,1458.96,3056.89,5953.43,2271.47,1337.45,1405.04,3266.23,371.47,267.96,497.53,2016.59,2744.94,699.89,1544.07,1639.82
2018-11-21,1615.89,336.68,167.72,1932.72,1149.98,3317.96,2176.48,495.08,624.83,613.32,1856.69,1091.92,1018.19,1716.56,1114.59,339.76,2487.36,907.96,554.83,1435.21,3029.67,5899.26,2243.85,1327.04,1390.52,3244.64,363.83,263.54,491.39,1995.82,2735.13,692.02,1514.72,1621.58
2018-11-22,1628.96,338.56,167.24,1949.96,1167.64,3355.14,2179.63,499.97,632.97,625.82,1887.35,1092.24,1019.86,1717.23,1113.61,331.82,2519.37,907.04,556.5,1446.93,3073.16,5933.72,2282.22,1346.04,1408.71,3280.19,366.16,261.7,488.33,2028.36,2762.73,692.32,1524.51,1633.91
2018-11-26,1632.2,330.96,166.29,1956.25,1174.94,3359.02,2188.06,501.28,630.07,626.09,1888.75,1096.7,1012.04,1733.71,1128.01,324.21,2552.21,914.73,568.09,1421.98,3059.9,5947.67,2286.76,1357.01,1414.61,3352.19,368.67,266.78,485.98,2016.5,2771.24,693.54,1530.46,1658.91
2018-11-27,1644.16,335.62,168.77,1965.98,1186.27,3410.69,2214.01,501.56,636.68,620.53,1890.22,1098.08,1038.23,1747.17,1144.9,330.83,2577.17,927.9,568.64,1430.63,3018.37,5972.05,2287.31,1358.38,1423.53,3376.27,369.56,271.41,489.12,2026.75,2806.13,692.43,1535.97,1672.29
2018-11-28,1653.66,329.08,168.25,1988.16,1188.38,3465.46,2247.84,500.15,633.41,620.43,1897.83,1099.77,1030.58,1776.19,1144.54,331.71,2607.09,940.16,570.12,1422.69,3067.24,5964.47,2273.36,1362.99,1431.59,3377.16,373.55,274.57,487.59,2064.2,2783.21,692.64,1532.57,1669.25
2018-11-29,1659.47,333.69,169.05,1985.58,1190.02,3458.94,2256.91,498.36,637.95,610.89,1882.42,1104.36,1021.03,1788.38,1151.38,328.31,2652.3,948.84,566.37,1437.68,3105.38,5998.81,2279.72,1356.98,1434.59,3391.27,374.39,273.7,488.66,2102.57,2800.45,694.18,1542.43,1681.94
2018-11-30,1667.45,332.86,168.75,1998.43,1197.92,3484.06,2260.51,495.75,641.53,614.94,1894.07,1107.94,1028.96,1791.4,1159.06,337.97,2646.3,949.16,566.44,1482.91,3174.1,6058.13,2301.49,1363.5,1430.53,3403.33,370.39,273.27,488.32,2121.14,2801.58,698.62,1551.28,1689.32
2018-12-03,1689.05,332.79,170.44,2029.72,1203.15,3508.69,2306.04,501.63,651.83,617.54,1905.52,1119.68,1043.41,1824.52,1174.36,346.7,2672.53,969.99,567.18,1531.43,3184.59,6093.99,2314.56,1365.62,1453.82,3416.13,376.07,283.75,499.37,2151.39,2870.14,699.04,1577.72,1695.25
2018-12-04,1649.2,330.29,166.16,1988.58,1161.45,3436.82,2247.68,492.86,631.23,608.77,1871.64,1081.35,1017.5,1778.42,1144.16,341.15,2582.72,944.54,553.87,1473.6,3117.59,6002.22,2251.44,1334.81,1421.63,3390.51,365.3,272.46,486.42,2089.18,2819.94,684.41,1535.42,1651.29
2018-12-05,1640.49,327.31,163.88,1966.16,1170.01,3442.44,2219.33,496.38,623.23,614.39,1889.95,1065.8,998.89,1749.0,1132.58,338.11,2588.24,935.53,553.57,1438.95,3129.43,5969.21,2258.09,1334.47,1429.65,3359.6,358.53,270.5,481.55,2087.72,2793.53,680.88,1534.61,1641.2
2018-12-06,1610.6,323.57,162.17,1923.91,1159.23,3367.87,2153.27,493.54,609.8,606.95,1853.47,1049.08,987.58,1706.1,1110.35,334.49,2529.19,918.15,548.03,1424.04,3038.41,5808.25,2242.65,1324.08,1416.53,3325.87,350.12,267.88,472.45,2039.03,2765.06,672.13,1509.7,1626.06
2018-12-07,1620.45,327.28,161.37,1937.02,1158.04,3386.42,2161.59,501.36,612.56,610.84,1872.8,1048.74,991.26,1704.92,1104.89,330.55,2572.43,909.51,544.64,1381.56,3057.94,5888.41,2285.46,1351.4,1431.25,3343.86,351.85,266.33,469.19,2078.03,2769.22,667.15,1518.84,1632.11
2018-12-10,1589.81,316.85,159.32,1892.61,1138.44,3321.92,2107.47,494.43,602.71,597.06,1821.78,1024.04,983.77,1665.75,1086.92,334.26,2532.62,898.83,536.61,1400.18,3001.62,5761.67,2253.67,1326.58,1401.13,3282.72,343.2,262.71,462.52,2019.86,2732.42,654.77,1496.21,1610.48
2018-12-11,1575.31,319.21,156.89,1874.2,1135.48,3354.65,2073.64,494.59,594.27,593.13,1822.5,1008.3,969.49,1624.84,1065.3,321.66,2526.12,884.28,526.26,1304.54,2954.95,5740.72,2238.53,1330.78,1402.73,3260.54,339.57,259.52,454.7,2010.76,2695.3,651.32,1481.15,1591.41
